gene_name,TCGA-COAD(Asian)(11)
CEACAM3,0.0
LYPD4,0.0
DMRTC2,0.0
RPS19,0.0
CD79A,0.0
RABAC1,0.0
C19orf54,0.0
ITPKC,0.0
ADCK4,0.0
CLC,0.0
ZFP36,0.0
RPS16,0.0
SUPT5H,0.0
TIMM50,0.0
DLL3,0.0
SELV,0.0
EID2B,0.0
EID2,0.0
AC005176.2,0.0
LGALS16,0.0
AC093063.3,0.0
LEUTX,0.0
NUMBL,0.0
PSMC4,0.0
MAP3K10,0.0
CNTD2,0.0
AKT2,0.0
C19orf47,0.0
PLD3,0.0
HIPK4,0.0
PRX,0.0
SERTAD1,0.0
SERTAD3,0.0
BLVRB,0.0
ZNF574,0.0
DEDD2,0.0
BLOC1S3,0.0
ZNF526,0.0
ZNF222,0.0
ZNF227,0.0
ZNF233,0.0
CTC-512J12.6,0.0
IGSF23,0.0
PVR,0.0
CEACAM19,0.0
CEACAM16,0.0
BCL3,0.0
CBLC,0.0
TOMM40,0.0
APOE,0.0
APOC1,0.0
APOC1P1,0.0
APOC4-APOC2,0.0
APOC4,0.0
APOC2,0.0
CLPTM1,0.0
RELB,0.0
CLASRP,0.0
ZNF296,0.0
GEMIN7,0.0
PPP1R37,0.0
NKPD1,0.0
TRAPPC6A,0.0
LYPD5,0.0
KCNN4,0.0
SMG9,0.0
PSG4,0.0
AC006486.9,0.0
PAFAH1B3,0.0
PRR19,0.0
TMEM145,0.0
CNFN,0.0
LIPE-AS1,0.0
CXCL17,0.0
CEACAM1,0.0
CEACAM8,0.0
AC004603.4,0.0
PSG11,0.0
CEACAMP10,0.0
PLAUR,0.0
CD177,0.0
LYPD3,0.0
PHLDB3,0.0
ETHE1,0.0
ZNF575,0.0
XRCC1,0.0
L34079.2,0.0
PINLYP,0.0
IRGQ,0.0
ZNF576,0.0
CADM4,0.0
IGHD5-24,0.0
MRGPRX3,0.0
IGHJ2,0.0
RGMB,0.0
SPP1,0.0
HERC5,0.0
PIGY,0.0
NAP1L5,0.0
TIGD2,0.0
GPRIN3,0.0
SNCA,0.0
ATOH1,0.0
HPGDS,0.0
BMPR1B,0.0
RP11-696N14.1,0.0
ADH4,0.0
ADH1A,0.0
ADH7,0.0
C4orf17,0.0
TRMT10A,0.0
RP11-766F14.2,0.0
DAPP1,0.0
LAMTOR3,0.0
H2AFZ,0.0
EMCN,0.0
BANK1,0.0
SLC39A8,0.0
MANBA,0.0
UBE2D3,0.0
BDH2,0.0
AC004069.2,0.0
HSP90AB3P,0.0
NUDT9,0.0
C4orf36,0.0
FGF5,0.0
NAAA,0.0
AC110615.1,0.0
CXCL9,0.0
CXCL10,0.0
NUP54,0.0
SCARB2,0.0
FAM47E,0.0
SOWAHB,0.0
11-Sep,0.0
CCNI,0.0
CCNG2,0.0
PAQR3,0.0
C4orf22,0.0
SLC10A6,0.0
RASGEF1B,0.0
ENOPH1,0.0
RP11-791G16.4,0.0
SCD5,0.0
THAP9,0.0
PLAC8,0.0
COQ2,0.0
MRPS18C,0.0
FAM175A,0.0
RP11-8L2.1,0.0
NKX6-1,0.0
CDS1,0.0
EEF1A1P9,0.0
INTS12,0.0
TBCK,0.0
RP11-400D2.2,0.0
PDE5A,0.0
MAD2L1,0.0
PRDM5,0.0
NDNF,0.0
ANXA5,0.0
TMEM155,0.0
BBS7,0.0
NUDT6,0.0
INTU,0.0
PLK4,0.0
PGRMC2,0.0
C4orf33,0.0
CCRN4L,0.0
RP11-33B1.4,0.0
MGARP,0.0
NDUFC1,0.0
RAB33B,0.0
SETD7,0.0
MGST2,0.0
SCOC,0.0
ELMOD2,0.0
UCP1,0.0
RNF150,0.0
ZNF330,0.0
INPP4B,0.0
FREM3,0.0
RP11-33B1.3,0.0
KLHL2P1,0.0
AIMP1,0.0
C4orf32,0.0
CYP2U1,0.0
HADH,0.0
LEF1-AS1,0.0
RPL34,0.0
SEC24B-AS1,0.0
CCDC109B,0.0
PLA2G12A,0.0
GAR1,0.0
RRH,0.0
LRIT3,0.0
PITX2,0.0
MIR297,0.0
AP1AR,0.0
C4orf3,0.0
TIFA,0.0
NEUROG2,0.0
RP11-402J6.2,0.0
RPL7AP30,0.0
CAMK2D,0.0
MTRNR2L13,0.0
TRAM1L1,0.0
CEP170P1,0.0
RP11-384K6.6,0.0
METTL14,0.0
RP11-455G16.1,0.0
USP53,0.0
PPEF2,0.0
CDKL2,0.0
C4orf26,0.0
TBC1D1,0.0
MED28,0.0
DCAF16,0.0
PACRGL,0.0
KCNIP4,0.0
MIR573,0.0
CCDC149,0.0
ZCCHC4,0.0
STIM2,0.0
AC024132.1,0.0
C4orf19,0.0
RELL1,0.0
PGM2,0.0
PTTG2,0.0
TAPT1-AS1,0.0
KLB,0.0
SMIM14,0.0
UBE2K,0.0
RP11-333E13.4,0.0
CHRNA9,0.0
RBM47,0.0
NSUN7,0.0
APBB2,0.0
PHOX2B,0.0
TMEM33,0.0
BEND4,0.0
SHISA3,0.0
QDPR,0.0
TAPT1,0.0
YIPF7,0.0
USP17L18,0.0
S100P,0.0
MRFAP1L1,0.0
BLOC1S4,0.0
GRPEL1,0.0
AFAP1,0.0
ABLIM2,0.0
RP11-774O3.3,0.0
ACOX3,0.0
CPZ,0.0
HMX1,0.0
RP11-747H12.1,0.0
AC073648.1,0.0
RP11-1396O13.13,0.0
PROM1,0.0
DEFB131,0.0
MIR548I2,0.0
ALG1L3P,0.0
OR7E35P,0.0
RP11-480G3.1,0.0
HS3ST1,0.0
RAB28,0.0
NKX3-2,0.0
C1QTNF7,0.0
CD38,0.0
FGFBP1,0.0
FGFBP2,0.0
RP11-324J13.1,0.0
GUF1,0.0
THAP6,0.0
DCK,0.0
SULT1B1,0.0
CSN2,0.0
STATH,0.0
HTN3,0.0
HTN1,0.0
CSN1S2AP,0.0
ODAM,0.0
SMR3B,0.0
MUC7,0.0
AMTN,0.0
RUFY3,0.0
GRSF1,0.0
SLC4A4,0.0
UGT2A3,0.0
ADAMTS3,0.0
COX18,0.0
CXCL6,0.0
PPBPP1,0.0
PF4V1,0.0
CXCL1,0.0
CXCL5,0.0
CXCL3,0.0
PPBPP2,0.0
CXCL2,0.0
BTC,0.0
RCHY1,0.0
UGT2A2,0.0
UGT2B17,0.0
GNPDA2,0.0
SRD5A3,0.0
COX7B2,0.0
ATP10D,0.0
CORIN,0.0
NIPAL1,0.0
SLAIN2,0.0
SLC10A4,0.0
ZAR1,0.0
DCUN1D4,0.0
DANCR,0.0
ERVMER34-1,0.0
RASL11B,0.0
FIP1L1,0.0
RP11-345F18.1,0.0
TMPRSS11E,0.0
PPAT,0.0
ARL9,0.0
HOPX,0.0
SPINK2,0.0
NOA1,0.0
POLR2B,0.0
EXOC5P1,0.0
LARP1BP1,0.0
MIR1269A,0.0
UBA6-AS1,0.0
FTLP10,0.0
YTHDC1,0.0
GYPE,0.0
ANAPC10,0.0
ABCE1,0.0
RGS7BP,0.0
SKIV2L2,0.0
MAP3K1,0.0
SETD9,0.0
MIER3,0.0
ACTBL2,0.0
PART1,0.0
ELOVL7,0.0
NDUFAF2,0.0
SMIM15,0.0
AC008836.1,0.0
C5orf64,0.0
ISCA1P1,0.0
CWC27,0.0
MCIDAS,0.0
ADAMTS6,0.0
CENPK,0.0
PPWD1,0.0
TRAPPC13,0.0
CTC-534A2.2,0.0
SGTB,0.0
MARVELD2,0.0
RPS27P14,0.0
OCLN,0.0
GUSBP3,0.0
GTF2H2C,0.0
RP11-848G14.2,0.0
CCNO,0.0
GPX8,0.0
SERF1B,0.0
PTGER4,0.0
C1QTNF3,0.0
RP11-1023L17.1,0.0
RAD1,0.0
DNAJC21,0.0
CAPSL,0.0
SKP2,0.0
NADK2,0.0
RPS4XP6,0.0
WDR70,0.0
GDNF,0.0
DAB2,0.0
INTS6P1,0.0
TTC33,0.0
GZMA,0.0
RPL37,0.0
OXCT1,0.0
CCDC152,0.0
SEPP1,0.0
CTD-2201E18.3,0.0
HMGCS1,0.0
C5orf28,0.0
ISL1,0.0
PELO,0.0
NDUFS4,0.0
ARL15,0.0
AC112198.1,0.0
RP11-848G14.5,0.0
SMN2,0.0
SLC45A2,0.0
TMEM161B,0.0
PAPD4,0.0
CTC-512J14.7,0.0
HNRNPA1P12,0.0
FAM151B,0.0
CKMT2,0.0
ZCCHC9,0.0
ACOT12,0.0
ATG10,0.0
CTC-534B23.1,0.0
COX7C,0.0
MIR4280,0.0
CCNH,0.0
LINC00461,0.0
DMGDH,0.0
MEF2C,0.0
MBLAC2,0.0
LYSMD3,0.0
POLD2P1,0.0
POU5F2,0.0
ANKRD32,0.0
FAM81B,0.0
ARSK,0.0
GPR150,0.0
RFESD,0.0
MIR583,0.0
SETP22,0.0
HOMER1,0.0
ARSB,0.0
RP11-1319K7.1,0.0
TMEM174,0.0
RP11-1415C14.4,0.0
RP11-1415C14.3,0.0
GTF2H2B,0.0
RP11-589F5.4,0.0
SMN1,0.0
NAIP,0.0
GTF2H2,0.0
RP11-1280N14.3,0.0
GUSBP9,0.0
CARTPT,0.0
PTCD2,0.0
TMEM171,0.0
FOXD1,0.0
SCAMP1,0.0
BTF3,0.0
UTP15,0.0
HEXB,0.0
GFM2,0.0
NSA2,0.0
ANKRD31,0.0
ANKDD1B,0.0
F2R,0.0
F2RL1,0.0
S100Z,0.0
ZBED3,0.0
OTP,0.0
AMACR,0.0
RXFP3,0.0
ZNF827,0.0
AGA,0.0
HSP90AA6P,0.0
HMGB2,0.0
SAP30,0.0
SCRG1,0.0
HAND2-AS1,0.0
MORF4,0.0
FBXO8,0.0
CEP44,0.0
HPGD,0.0
SPATA4,0.0
VEGFC,0.0
NEIL3,0.0
MIR1305,0.0
MFAP3L,0.0
AC114798.1,0.0
DCTD,0.0
FAM92A1P2,0.0
WWC2,0.0
CLDN22,0.0
CLDN24,0.0
ING2,0.0
RWDD4,0.0
RP11-162O12.2,0.0
RP11-290F5.2,0.0
RP11-290F5.1,0.0
IRF2,0.0
AADAT,0.0
CLCN3,0.0
HELT,0.0
PLRG1,0.0
LSM6,0.0
POU4F2,0.0
MIR548G,0.0
TMEM184C,0.0
RP11-526A4.1,0.0
MAB21L2,0.0
FAM160A1,0.0
TMEM154,0.0
FHDC1,0.0
TLR2,0.0
RNF175,0.0
SFRP2,0.0
CTSO,0.0
SH3RF1,0.0
PDGFC,0.0
RP11-364P22.2,0.0
TMEM144,0.0
RP11-597D13.7,0.0
C4orf46,0.0
PPID,0.0
C4orf45,0.0
AC106860.1,0.0
TMA16,0.0
TRIM60,0.0
CPE,0.0
PALLD,0.0
CASP3,0.0
SLC25A4,0.0
TARS,0.0
FAM105A,0.0
LINC01020,0.0
MED10,0.0
UBE2QL1,0.0
NSUN2,0.0
RP11-404K5.2,0.0
C5orf49,0.0
TAS2R1,0.0
FAM173B,0.0
CCT5,0.0
CMBL,0.0
ROPN1L,0.0
DAP,0.0
ANKH,0.0
LINC01019,0.0
FBXL7,0.0
11-Mar,0.0
ZNF622,0.0
FAM134B,0.0
CTD-2139B15.2,0.0
RP11-454P21.1,0.0
C5orf17,0.0
RP11-549K20.1,0.0
LSP1P3,0.0
CTD-2269E23.2,0.0
GOLPH3,0.0
CTD-2066L21.3,0.0
IRX1,0.0
C5orf38,0.0
C4orf47,0.0
TPPP,0.0
PDLIM3,0.0
FAM149A,0.0
CYP4V2,0.0
RP11-215A19.2,0.0
MTNR1A,0.0
HSP90AA4P,0.0
FRG1,0.0
TUBB7P,0.0
FRG2,0.0
LRRC14B,0.0
CCDC127,0.0
PDCD6,0.0
ZDHHC11B,0.0
IRX2,0.0
RP11-43F13.3,0.0
NKD2,0.0
SLC12A7,0.0
SLC6A19,0.0
TERT,0.0
CLPTM1L,0.0
SDHAP3,0.0
CTD-2012J19.3,0.0
MIR4277,0.0
MRPL36,0.0
NDUFS6,0.0
IRX4,0.0
MRFAP1,0.0
MAN2B2,0.0
WFS1,0.0
RPS18P6,0.0
OR7E22P,0.0
FAM86DP,0.0
RP11-803B1.8,0.0
CTD-2026G6.3,0.0
MIR1324,0.0
ZNF717,0.0
GBE1,0.0
CHMP2B,0.0
CGGBP1,0.0
ZNF654,0.0
PROSP,0.0
NSUN3,0.0
MINA,0.0
SHQ1,0.0
OR5H15,0.0
RP11-325B23.2,0.0
OR5H6,0.0
OR5K2,0.0
CPOX,0.0
WWP1P1,0.0
DCBLD2,0.0
TMEM30C,0.0
TBC1D23,0.0
TOMM70A,0.0
LNP1,0.0
TMEM45A,0.0
PPP4R2,0.0
PROK2,0.0
RPL24,0.0
ACOX2,0.0
IL17RB,0.0
ACTR8,0.0
SELK,0.0
LRTM1,0.0
SPATA12,0.0
IL17RD,0.0
ASB14,0.0
ARF4,0.0
SLMAP,0.0
ABHD6,0.0
RPP14,0.0
KCTD6,0.0
FAM107A,0.0
GPR27,0.0
FAM3D,0.0
FHIT,0.0
C3orf14,0.0
FEZF2,0.0
C3orf49,0.0
THOC7,0.0
PSMD6,0.0
KBTBD8,0.0
SUCLG2,0.0
FAM19A4,0.0
MITF,0.0
EIF4E3,0.0
FAM172BP,0.0
PDCL3P4,0.0
TKT,0.0
ALDH1L1,0.0
ILDR1,0.0
FAM162A,0.0
RP11-67L2.2,0.0
PDIA5,0.0
ROPN1,0.0
RP11-71H17.7,0.0
UMPS,0.0
MUC13,0.0
SLC12A8,0.0
MIR548I1,0.0
FAM86JP,0.0
ALG1L,0.0
ZXDC,0.0
NDUFB4,0.0
CHST13,0.0
C3orf22,0.0
NUP210P1,0.0
CHCHD6,0.0
C3orf56,0.0
TPRA1,0.0
MCM2,0.0
PODXL2,0.0
ABTB1,0.0
MGLL,0.0
KBTBD12,0.0
DNAJB8,0.0
RABL3,0.0
LRRC58,0.0
NXPE3,0.0
SLC35A5,0.0
NFKBIZ,0.0
RP11-221J22.1,0.0
ZPLD1,0.0
LINC00636,0.0
RETNLB,0.0
LINC00488,0.0
RP11-553A10.1,0.0
ZBED2,0.0
ABHD10,0.0
C3orf52,0.0
GCSAM,0.0
ATG3,0.0
GTPBP8,0.0
NR1I2,0.0
NAA50,0.0
GRAMD1C,0.0
QTRTD1,0.0
DRD3,0.0
TIGIT,0.0
RP11-553L6.5,0.0
ZBTB20,0.0
C3orf30,0.0
TIMMDC1,0.0
ADPRH,0.0
POPDC2,0.0
COX17,0.0
CHDH,0.0
PRKCD,0.0
RP11-723O4.9,0.0
IP6K2,0.0
ZNF589,0.0
NME6,0.0
SPINK8,0.0
CCDC51,0.0
TMA7,0.0
ATRIP,0.0
TREX1,0.0
SHISA5,0.0
PFKFB4,0.0
UCN2,0.0
UQCRC1,0.0
SLC26A6,0.0
PRKAR2A,0.0
RP11-1029M24.1,0.0
ARIH2OS,0.0
P4HTM,0.0
WDR6,0.0
DALRD3,0.0
NDUFAF3,0.0
QRICH1,0.0
CCDC36,0.0
C3orf62,0.0
USP4,0.0
GPX1,0.0
RHOA,0.0
TCTA,0.0
CAMP,0.0
SMARCC1,0.0
NICN1,0.0
RTP3,0.0
ZNF35,0.0
KIAA1143,0.0
TMEM42,0.0
TGM4,0.0
CDCP1,0.0
TMEM158,0.0
LARS2,0.0
LIMD1,0.0
SACM1L,0.0
CXCR6,0.0
XCR1,0.0
CCR1,0.0
LRRC2,0.0
CSPG5,0.0
TDGF1,0.0
TMIE,0.0
PRSS50,0.0
PRSS46,0.0
PRSS45,0.0
PRSS42,0.0
MYL3,0.0
CCDC12,0.0
KLHL18,0.0
PTPN23,0.0
SCAP,0.0
ELP6,0.0
AMT,0.0
DAG1,0.0
TMEM110,0.0
GLYCTK,0.0
GPR62,0.0
PCBP4,0.0
ABHD14B,0.0
ABHD14A,0.0
ACY1,0.0
ABHD14A-ACY1,0.0
RPL29,0.0
DUSP7,0.0
POC1A,0.0
TLR9,0.0
TWF2,0.0
PPM1M,0.0
BAP1,0.0
RRP9,0.0
TNNC1,0.0
NISCH,0.0
NT5DC2,0.0
SMIM4,0.0
GLT8D1,0.0
SPCS1,0.0
NEK4,0.0
ITIH1,0.0
ITIH3,0.0
ITIH4,0.0
MUSTN1,0.0
TMEM110-MUSTN1,0.0
PARP3,0.0
IQCF1,0.0
GMPPB,0.0
TUSC2,0.0
IP6K1,0.0
CDHR4,0.0
FAM212A,0.0
RBM6,0.0
RBM5,0.0
SEMA3F,0.0
GNAT1,0.0
SEMA3B,0.0
IFRD2,0.0
NAT6,0.0
HYAL1,0.0
HYAL2,0.0
ZMYND10,0.0
IQCF5,0.0
NPRL2,0.0
XXcos-LUCA11.5,0.0
TMEM115,0.0
HEMK1,0.0
CISH,0.0
MAPKAPK3,0.0
MANF,0.0
TEX264,0.0
GRM2,0.0
IQCF6,0.0
IQCF3,0.0
IQCF2,0.0
RPN1,0.0
ACAD9,0.0
STK32B,0.0
PYDC2,0.0
RTP4,0.0
SST,0.0
BCL6,0.0
TPRG1,0.0
TP63,0.0
CLDN1,0.0
CLDN16,0.0
TMEM207,0.0
IL1RAP,0.0
GMNC,0.0
OSTN,0.0
UTS2B,0.0
FGF12,0.0
RPL39L,0.0
RNU1-20P,0.0
MB21D2,0.0
RP11-699L21.1,0.0
LINC00887,0.0
CPN2,0.0
GP5,0.0
TMEM44,0.0
XXYLT1,0.0
PPP1R2,0.0
LINC00969,0.0
MIR570,0.0
MUC20,0.0
RTP1,0.0
ST6GAL1,0.0
AC024937.4,0.0
POLR2H,0.0
LAMP3,0.0
SNORA81,0.0
MAP6D1,0.0
PARL,0.0
HTR3E,0.0
DVL3,0.0
AP2M1,0.0
VWA5B2,0.0
ALG3,0.0
CAMK2N2,0.0
PSMD2,0.0
FAM131A,0.0
THPO,0.0
ADIPOQ,0.0
MAGEF1,0.0
C3orf70,0.0
MAP3K13,0.0
SENP2,0.0
IGF2BP2,0.0
TRA2B,0.0
RP11-443P15.2,0.0
CRYGS,0.0
TBCCD1,0.0
AHSG,0.0
EIF4A2,0.0
RFC4,0.0
AC024937.6,0.0
LINC00885,0.0
FXR1,0.0
MFSD10,0.0
RP11-1398P2.1,0.0
FAM53A,0.0
SLBP,0.0
TMEM129,0.0
TACC3,0.0
NELFA,0.0
C4orf48,0.0
NAT8L,0.0
MXD4,0.0
RNF4,0.0
TNIP2,0.0
SH3BP2,0.0
MSANTD1,0.0
UVSSA,0.0
HGFAC,0.0
DOK7,0.0
RP11-529E10.6,0.0
LRPAP1,0.0
LINC00955,0.0
AC226119.5,0.0
FAM86EP,0.0
OTOP1,0.0
TMEM128,0.0
STX18,0.0
MSX1,0.0
CYTL1,0.0
CRIPAK,0.0
MAEA,0.0
PCYT1A,0.0
ANKRD18DP,0.0
SMCO1,0.0
AC092933.3,0.0
WDR53,0.0
PIGX,0.0
CEP19,0.0
PAK2,0.0
NCBP2,0.0
BDH1,0.0
AC024560.3,0.0
KIAA0226,0.0
FYTTD1,0.0
RPL35A,0.0
RNU6-821P,0.0
SPON2,0.0
FAM157A,0.0
RP11-1365D11.1,0.0
RP11-2H3.6,0.0
ATP5I,0.0
MYL5,0.0
PCGF3,0.0
GAK,0.0
DGKQ,0.0
IDUA,0.0
FGFRL1,0.0
RNF212,0.0
AC092535.3,0.0
MCCC1,0.0
RP11-420J11.1,0.0
RP11-723O4.6,0.0
FOXL2,0.0
CEP63,0.0
KY,0.0
PCCB,0.0
NCK1,0.0
SOX14,0.0
A4GNT,0.0
ARMC8,0.0
MRAS,0.0
ESYT3,0.0
CEP70,0.0
FAIM,0.0
RP11-79L9.2,0.0
PRR23A,0.0
AMOTL2,0.0
PRR23B,0.0
PRR23C,0.0
RBP2,0.0
RBP1,0.0
NMNAT3,0.0
ZBTB38,0.0
RNF7,0.0
U2SURP,0.0
CHST2,0.0
RP11-8J23.1,0.0
C3orf58,0.0
RPL21P39,0.0
ANAPC13,0.0
SLCO2A1,0.0
RP11-71N10.1,0.0
H1FOO,0.0
GP9,0.0
RAB43,0.0
ISY1,0.0
CNBP,0.0
HMCES,0.0
H1FX,0.0
H1FX-AS1,0.0
RP11-529F4.1,0.0
RPL32P3,0.0
SNORA7B,0.0
EFCAB12,0.0
RHO,0.0
TRH,0.0
RAB6B,0.0
FAM86HP,0.0
RP11-77P16.4,0.0
PIK3R4,0.0
ASTE1,0.0
NUDT16,0.0
ACPP,0.0
TMEM108,0.0
CDV3,0.0
TFP1,0.0
RNA5SP140,0.0
TF,0.0
SRPRB,0.0
PLSCR5,0.0
CPB1,0.0
USP13,0.0
PRKCI,0.0
KPNA4,0.0
RP11-3P17.4,0.0
RP11-3P17.5,0.0
RP11-208P4.1,0.0
MIR1263,0.0
PDCD10,0.0
EGFEM1P,0.0
MIR551B,0.0
ACTRT3,0.0
LRRC34,0.0
LRRC31,0.0
PHC3,0.0
CLDN11,0.0
IL12A,0.0
SLC7A14,0.0
PLD1,0.0
TMEM212,0.0
GHSR,0.0
TNFSF10,0.0
NCEH1,0.0
TBL1XR1,0.0
ZMAT3,0.0
KCNMB3,0.0
GNB4,0.0
MRPL47,0.0
NDUFB5,0.0
TRIM59,0.0
SCHIP1,0.0
CPA3,0.0
P2RY14,0.0
GYG1,0.0
HPS3,0.0
TM4SF18,0.0
TM4SF1,0.0
WWTR1,0.0
COMMD2,0.0
ANKUB1,0.0
RP11-651P23.5,0.0
TSC22D2,0.0
SERP1,0.0
SIAH2,0.0
CLRN1-AS1,0.0
P2RY12,0.0
IQCJ,0.0
MBNL1,0.0
TMEM14E,0.0
C3orf79,0.0
DHX36,0.0
RP11-451G4.2,0.0
C3orf33,0.0
SLC33A1,0.0
SETP14,0.0
VN2R1P,0.0
SSR3,0.0
MLF1,0.0
RP11-379F4.4,0.0
LIX1,0.0
RP11-93O17.2,0.0
RP4-555D20.2,0.0
FAM174A,0.0
MAD2L1BP,0.0
RSPH9,0.0
MRPS18A,0.0
VEGFA,0.0
C6orf223,0.0
MRPL14,0.0
TMEM63B,0.0
SLC29A1,0.0
SLC35B2,0.0
TMEM151B,0.0
SUPT3H,0.0
RUNX2,0.0
CLIC5,0.0
ENPP4,0.0
RCAN2,0.0
ANKRD66,0.0
TNFRSF21,0.0
OPN5,0.0
CENPQ,0.0
PGK2,0.0
DEFB133,0.0
DEFB113,0.0
DEFB110,0.0
RPS17P5,0.0
MIR206,0.0
MIR133B,0.0
MCM3,0.0
GTPBP2,0.0
POLH,0.0
XPO5,0.0
CNPY3,0.0
USP49,0.0
MED20,0.0
BYSL,0.0
CCND3,0.0
C6orf132,0.0
GUCA1A,0.0
GUCA1B,0.0
PRPH2,0.0
GLTSCR1L,0.0
RPL7L1,0.0
C6orf226,0.0
PTCRA,0.0
GNMT,0.0
YIPF3,0.0
MEA1,0.0
KLHDC3,0.0
RRP36,0.0
CUL7,0.0
KLC4,0.0
PTK7,0.0
SRF,0.0
DNPH1,0.0
TTBK1,0.0
SLC22A7,0.0
CRIP3,0.0
POLR1C,0.0
TRAM2,0.0
RP1-152L7.5,0.0
TMEM14A,0.0
RP11-132M7.3,0.0
MEI4,0.0
IRAK1BP1,0.0
HMGN3,0.0
SH3BGRL2,0.0
ELOVL4,0.0
RP11-296E7.1,0.0
BCKDHB,0.0
IBTK,0.0
RWDD2A,0.0
RIPPLY2,0.0
CYB5R4,0.0
MRAP2,0.0
SNHG5,0.0
TMEM30A,0.0
RP11-76H14.2,0.0
CGA,0.0
GJB7,0.0
SMIM8,0.0
C6orf163,0.0
ORC3,0.0
CNR1,0.0
PNRC1,0.0
GABRR1,0.0
UBE2J1,0.0
RRAGD,0.0
LYRM2,0.0
RP1-234P15.4,0.0
COX7A2,0.0
GSTA2,0.0
XXbac-BPG55C20.7,0.0
GSTA3,0.0
GSTA4,0.0
ICK,0.0
FBXO9,0.0
ELOVL5,0.0
GCLC,0.0
GFRAL,0.0
HMGCLL1,0.0
PRIM2,0.0
GUSBP4,0.0
POM121L14P,0.0
LINC00680,0.0
RBBP4P4,0.0
EEF1A1,0.0
FKBP1C,0.0
LGSN,0.0
PTP4A1,0.0
SLC25A51P1,0.0
SMAP1,0.0
LINC00472,0.0
MIR30C2,0.0
MIR30A,0.0
AL354933.1,0.0
KHDC1,0.0
KHDC3L,0.0
MB21D1,0.0
PRICKLE4,0.0
PGC,0.0
TFEB,0.0
HLA-DPB1,0.0
HLA-DRB6,0.0
HLA-DRB1,0.0
HLA-DQA1,0.0
HLA-DQB1,0.0
HLA-DQA2,0.0
HLA-DOB,0.0
PSMB8,0.0
PSMB9,0.0
TAP1,0.0
XXbac-BPG181M17.5,0.0
HLA-DMA,0.0
HLA-DPA1,0.0
HLA-DPB2,0.0
HLA-DRB5,0.0
HLA-DPA3,0.0
HSD17B8,0.0
RING1,0.0
RPS18,0.0
B3GALT4,0.0
WDR46,0.0
PFDN6,0.0
RGL2,0.0
TAPBP,0.0
DAXX,0.0
KIFC1,0.0
CUTA,0.0
RNU1-61P,0.0
HLA-DRB9,0.0
LINC00336,0.0
STK19,0.0
CLIC1,0.0
MSH5,0.0
SAPCD1,0.0
HSPA1A,0.0
C6orf48,0.0
EHMT2,0.0
C2,0.0
ZBTB12,0.0
CFB,0.0
NELFE,0.0
SKIV2L,0.0
DXO,0.0
AL645922.1,0.0
HLA-DRA,0.0
C4B,0.0
CYP21A2,0.0
FKBPL,0.0
PPT2,0.0
EGFL8,0.0
AGPAT1,0.0
RNF5,0.0
PBX2,0.0
GPSM3,0.0
NOTCH4,0.0
XXbac-BPG154L12.4,0.0
BTNL2,0.0
ZBTB9,0.0
UQCC2,0.0
MDFI,0.0
LINC00951,0.0
PI16,0.0
MTCH1,0.0
FGD2,0.0
TMEM217,0.0
TBC1D22B,0.0
CCDC167,0.0
ZFAND3,0.0
SAYSD1,0.0
KCNK5,0.0
KCNK17,0.0
KCNK16,0.0
TDRG1,0.0
UNC5CL,0.0
CPNE5,0.0
OARD1,0.0
TSPO2,0.0
APOBEC2,0.0
ADCY10P1,0.0
TREML1,0.0
TREM2,0.0
TREML2,0.0
TREML3P,0.0
TREML4,0.0
TREM1,0.0
NCR2,0.0
FOXP4,0.0
C6orf89,0.0
RAB44,0.0
LEMD2,0.0
FANCE,0.0
MLN,0.0
MIR1275,0.0
HMGA1,0.0
C6orf1,0.0
NUDT3,0.0
RPS10-NUDT3,0.0
SPDEF,0.0
C6orf106,0.0
SNRPC,0.0
TCP11,0.0
DEF6,0.0
PPARD,0.0
RPL10A,0.0
CDKN1A,0.0
TEAD3,0.0
ARMC12,0.0
CLPSL2,0.0
CLPSL1,0.0
CLPS,0.0
LHFPL5,0.0
MAPK13,0.0
C6orf222,0.0
ETV7,0.0
PXT1,0.0
KCTD20,0.0
SRSF3,0.0
MAP3K7,0.0
AL359987.1,0.0
FHL5,0.0
GPR146,0.0
LINC00242,0.0
LINC00574,0.0
PSMB1,0.0
TBP,0.0
PDCD2,0.0
FAM20C,0.0
PDGFA,0.0
PRKAR1B,0.0
GET4,0.0
COX19,0.0
CYP2W1,0.0
C7orf50,0.0
ZFAND2A,0.0
DACT2,0.0
UNCX,0.0
MICALL2,0.0
INTS1,0.0
MAFK,0.0
PSMG3,0.0
PSMG3-AS1,0.0
TFAMP1,0.0
MAD1L1,0.0
FTSJ2,0.0
NUDT1,0.0
SNX8,0.0
CHST12,0.0
SMOC2,0.0
KIF25,0.0
LFNG,0.0
SLC22A1,0.0
ZDHHC14,0.0
SNX9,0.0
GTF2H5,0.0
DYNLT1,0.0
SYTL3,0.0
EZR,0.0
C6orf99,0.0
RSPH3,0.0
RP3-393E18.2,0.0
SOD2,0.0
MRPL18,0.0
MAS1,0.0
LPAL2,0.0
KIF25-AS1,0.0
AGPAT4,0.0
PDE10A,0.0
LINC00473,0.0
T,0.0
PRR18,0.0
MPC1,0.0
RNASET2,0.0
TCP10L2,0.0
GPR31,0.0
TCP10,0.0
RP11-351J23.2,0.0
RP11-351J23.1,0.0
