gene_name,TCGA-COAD(Black Or African American)(57)
MUSTN1,0.0
TMEM110-MUSTN1,0.0
TMEM110,0.0
CISH,0.0
C3orf18,0.0
UQCRC1,0.0
NICN1,0.0
TMEM89,0.0
ARIH2OS,0.0
NDUFAF3,0.0
QRICH1,0.0
QARS,0.0
RP11-694I15.7,0.0
CCDC71,0.0
C3orf84,0.0
C3orf62,0.0
RHOA,0.0
TCTA,0.0
GMPPB,0.0
TMEM115,0.0
FAM212A,0.0
UBA7,0.0
CAMKV,0.0
RBM6,0.0
SEMA3F,0.0
SLC38A3,0.0
LSMEM2,0.0
TUSC2,0.0
ZMYND10,0.0
CYB561D2,0.0
XXcos-LUCA11.5,0.0
GORASP1,0.0
EXOG,0.0
SLC22A13,0.0
THUMPD3,0.0
THAP4,0.0
DTYMK,0.0
D2HGDH,0.0
PDCD1,0.0
AC093642.5,0.0
BHLHE40-AS1,0.0
BHLHE40,0.0
ARL8B,0.0
LMCD1,0.0
SSUH2,0.0
RAD18,0.0
LHFPL4,0.0
PPP1R7,0.0
CIDEC,0.0
JAGN1,0.0
IL17RE,0.0
CRELD1,0.0
EMC3,0.0
CIDECP,0.0
FANCD2OS,0.0
BRK1,0.0
VHL,0.0
IRAK2,0.0
SLC6A1,0.0
BOK,0.0
AC104809.3,0.0
FANCD2P2,0.0
AC096574.5,0.0
UGT1A9,0.0
UGT1A5,0.0
UGT1A4,0.0
MROH2A,0.0
HJURP,0.0
ARL4C,0.0
GBX2,0.0
ACKR3,0.0
COPS8,0.0
MLPH,0.0
PRLH,0.0
RAMP1,0.0
C2orf54,0.0
UBE2F,0.0
FAM132B,0.0
ILKAP,0.0
AC093802.1,0.0
OR6B2,0.0
PRR21,0.0
OR6B3,0.0
DUSP28,0.0
CAPN10,0.0
AQP12B,0.0
AQP12A,0.0
TAMM41,0.0
AC090958.5,0.0
OXSR1,0.0
GPD1L,0.0
NR1D2,0.0
LINC00691,0.0
RARB,0.0
LINC00692,0.0
LRRC3B,0.0
RP11-222K16.1,0.0
AZI2,0.0
LINC00693,0.0
GADL1,0.0
STT3B,0.0
ZNF860,0.0
CMTM7,0.0
HMGB1P5,0.0
CMTM6,0.0
CNOT10,0.0
CCR4,0.0
TMPPE,0.0
UBP1,0.0
PDCD6IP,0.0
STAC,0.0
EPM2AIP1,0.0
LRRFIP2,0.0
C3orf35,0.0
ACAA1,0.0
RPL15,0.0
VENTXP7,0.0
SYN2,0.0
LSM3,0.0
GSTM5P1,0.0
PPARG,0.0
TSEN2,0.0
KRT18P17,0.0
CAND2,0.0
RPL32,0.0
FGD5P1,0.0
TPRXL,0.0
CHCHD4,0.0
TMEM43,0.0
XPC,0.0
SLC6A6,0.0
PP2D1,0.0
FGD5,0.0
AC090954.1,0.0
COL6A4P1,0.0
CAPN7,0.0
METTL6,0.0
EAF1,0.0
MIR563,0.0
GALNT15,0.0
DAZL,0.0
RAD23BP1,0.0
RAB5A,0.0
ERCC3,0.0
TFCP2L1,0.0
INHBB,0.0
RALB,0.0
SNX17,0.0
ZNF513,0.0
PPM1G,0.0
GCKR,0.0
ZNF512,0.0
CCDC121,0.0
GPN1,0.0
SUPT7L,0.0
MRPL33,0.0
RBKS,0.0
FOSL2,0.0
SPDYA,0.0
WDR43,0.0
YPEL5,0.0
LBH,0.0
EHD3,0.0
SRD5A2,0.0
MEMO1,0.0
DPY30,0.0
NLRC4,0.0
YIPF4,0.0
TTC27,0.0
CRIM1,0.0
VIT,0.0
SULT6B1,0.0
MPV17,0.0
UCN,0.0
DNAJC5G,0.0
CENPO,0.0
MATN3,0.0
SDC1,0.0
AC007041.2,0.0
RHOB,0.0
GDF7,0.0
C2orf43,0.0
TDRD15,0.0
UBXN2A,0.0
MFSD2B,0.0
FKBP1B,0.0
PFN4,0.0
DNAJC27,0.0
SLC30A3,0.0
KIF3C,0.0
RAB10,0.0
GAREML,0.0
HADHB,0.0
C2orf70,0.0
CIB4,0.0
CENPA,0.0
OST4,0.0
ABHD1,0.0
TCF23,0.0
ATRAID,0.0
NDUFAF7,0.0
QPCT,0.0
CDC42EP3,0.0
PEX13,0.0
CLHC1,0.0
RPS27A,0.0
MTIF2,0.0
SMEK2,0.0
RP11-481J13.1,0.0
MIR217,0.0
MIR216A,0.0
MIR216B,0.0
VRK2,0.0
AC007131.3,0.0
BCL11A,0.0
AHSA2,0.0
CHAC2,0.0
XPO1,0.0
FAM161A,0.0
CCT4,0.0
COMMD1,0.0
AC018462.2,0.0
TMEM17,0.0
AC092155.1,0.0
OTX1,0.0
MDH1,0.0
UGP2,0.0
PELI1,0.0
ERLEC1,0.0
SNORA75,0.0
CYP1B1-AS1,0.0
PLEKHH2,0.0
GALM,0.0
GEMIN6,0.0
DHX57,0.0
MORN2,0.0
ARHGEF33,0.0
THUMPD2,0.0
AC104654.1,0.0
C2orf91,0.0
PKDCC,0.0
COX7A2L,0.0
THADA,0.0
SLC3A1,0.0
GTF2A1L,0.0
CAMKMT,0.0
SIX3,0.0
PRKCE,0.0
EPAS1,0.0
RHOQ,0.0
PIGF,0.0
CRIPT,0.0
MCFD2,0.0
EPCAM,0.0
KCNK12,0.0
STON1-GTF2A1L,0.0
OSR1,0.0
NT5C1B-RDH14,0.0
RDH14,0.0
WDR64,0.0
TARBP1,0.0
U8,0.0
IRF2BP2,0.0
GNG4,0.0
NID1,0.0
EDARADD,0.0
LGALS8,0.0
GREM2,0.0
FH,0.0
OPN3,0.0
CHML,0.0
AKT3,0.0
TSNAX,0.0
ZBTB18,0.0
C1orf100,0.0
ADSS,0.0
C1orf101,0.0
DESI2,0.0
HNRNPU,0.0
SMYD3,0.0
TFB2M,0.0
ZNF670,0.0
ZNF669,0.0
C1orf229,0.0
SLC35F3,0.0
EGLN1,0.0
VN1R5,0.0
C1orf145,0.0
RP4-559A3.7,0.0
LEFTY2,0.0
H3F3A,0.0
ACBD3,0.0
MIXL1,0.0
LIN9,0.0
C1orf95,0.0
ITPKB,0.0
ZNF678,0.0
C1orf35,0.0
GUK1,0.0
HIST3H2A,0.0
C1orf131,0.0
RHOU,0.0
RAB4A,0.0
SPHAR,0.0
CCSAP,0.0
ACTA1,0.0
ABCB10,0.0
PGBD5,0.0
C1orf198,0.0
TTC13,0.0
ARV1,0.0
FAM89A,0.0
ZNF124,0.0
OR2W5,0.0
VSNL1,0.0
GRHL1,0.0
ADI1,0.0
RNASEH1,0.0
RPS7,0.0
LINC00487,0.0
LINC00299,0.0
ID2,0.0
MBOAT2,0.0
ITGB1BP1,0.0
CPSF3,0.0
IAH1,0.0
YWHAQ,0.0
KLF11,0.0
TSSC1,0.0
CYS1,0.0
RRM2,0.0
C2orf48,0.0
ODC1,0.0
AC062028.1,0.0
RP11-345J13.1,0.0
PQLC3,0.0
LPIN1,0.0
MIR4262,0.0
AC008271.1,0.0
PSMC1P10,0.0
TRAPPC12-AS1,0.0
AC113607.2,0.0
GCSAML,0.0
OR2T12,0.0
OR2C3,0.0
OR2G2,0.0
OR14A2,0.0
OR2T8,0.0
OR2AJ1,0.0
OR2L8,0.0
OR2AK2,0.0
OR2L5,0.0
OR2L2,0.0
OR2M1P,0.0
OR2M3,0.0
OR2M7,0.0
FAM150B,0.0
OR14C36,0.0
OR2T1,0.0
OR2T2,0.0
OR2T3,0.0
OR2T5,0.0
OR2T29,0.0
OR2T34,0.0
OR2T35,0.0
OR2T27,0.0
ZNF672,0.0
PGBD2,0.0
LGALSL,0.0
SERTAD2,0.0
AC007365.4,0.0
NEURL3,0.0
FAHD2A,0.0
RP11-440D17.3,0.0
AC008268.2,0.0
LINC00342,0.0
ANKRD36C,0.0
GPAT2,0.0
ASTL,0.0
STARD7,0.0
TMEM127,0.0
CIAO1,0.0
ITPRIPL1,0.0
CNNM4,0.0
AC092835.2,0.0
ANKRD39,0.0
COX5B,0.0
ZAP70,0.0
COA5,0.0
UNC50,0.0
C2orf15,0.0
LIPT1,0.0
MRPL30,0.0
LYG2,0.0
TXNDC9,0.0
REV1,0.0
PROM2,0.0
ZNF2,0.0
AC068538.2,0.0
IGKV1D-42,0.0
IGKV1D-35,0.0
IGKV1D-33,0.0
IGKV2D-30,0.0
IGKV2D-29,0.0
IGKV2D-24,0.0
IGKV6D-21,0.0
IGKV3D-20,0.0
IGKV6D-41,0.0
IGKV1D-17,0.0
IGKV1D-16,0.0
IGKV1D-12,0.0
IGKV1D-43,0.0
ZNF514,0.0
IGKV1D-8,0.0
IGKV3D-7,0.0
DRD5P1,0.0
GGT8P,0.0
SLC9B1P2,0.0
AC073464.7,0.0
AC073464.11,0.0
RNU6-1320P,0.0
AC097374.2,0.0
MAL,0.0
MRPS5,0.0
NMS,0.0
RPL31,0.0
IGKV2D-40,0.0
CBWD2,0.0
CHCHD5,0.0
SLC20A1,0.0
NT5DC4,0.0
IL37,0.0
IL36G,0.0
IL36A,0.0
IL36B,0.0
IL36RN,0.0
IL1F10,0.0
IL1RN,0.0
PAX8,0.0
FOXD4L1,0.0
MIR4771-1,0.0
FAM138B,0.0
MIR1302-3,0.0
RPL23AP7,0.0
RABL2A,0.0
C1QL2,0.0
C2orf76,0.0
DBI,0.0
SCTR,0.0
TMEM177,0.0
PTPN4,0.0
TMEM185B,0.0
ZC3H8,0.0
ACOXL,0.0
CREG2,0.0
SULT1C2P1,0.0
IL1R1,0.0
SLC9A4,0.0
MFSD9,0.0
TMEM182,0.0
MRPS9,0.0
C2orf49,0.0
FHL2,0.0
PLGLA,0.0
RGPD3,0.0
SULT1C3,0.0
SULT1C2,0.0
SULT1C4,0.0
AC114776.3,0.0
RANBP2,0.0
CCDC138,0.0
10-Sep,0.0
LIMS3,0.0
AC013271.3,0.0
MIR4267,0.0
MALL,0.0
LINC00116,0.0
RP11-1223D19.1,0.0
AC112229.1,0.0
RGPD6,0.0
IGKV1D-39,0.0
IGKV1-39,0.0
RAB1A,0.0
MRPL53,0.0
EGR4,0.0
ALMS1P,0.0
TPRKB,0.0
DUSP11,0.0
ACTG2,0.0
DGUOK,0.0
BOLA3,0.0
MOB1A,0.0
MTHFD2,0.0
C2orf81,0.0
WBP1,0.0
CCDC142,0.0
NOTO,0.0
DQX1,0.0
M1AP,0.0
POLE4,0.0
TACR1,0.0
EVA1A,0.0
MRPL19,0.0
REG3G,0.0
REG1A,0.0
REG1P,0.0
REG3A,0.0
TRABD2A,0.0
SMYD5,0.0
EMX1,0.0
TCF7L1,0.0
ANXA4,0.0
AC007318.5,0.0
AC074391.1,0.0
C1D,0.0
WDR92,0.0
PNO1,0.0
CNRIP1,0.0
FBXO48,0.0
APLF,0.0
ARHGAP25,0.0
GKN2,0.0
NFU1,0.0
GMCL1,0.0
EXOC6B,0.0
PCBP1-AS1,0.0
SNRPG,0.0
FAM136A,0.0
FIGLA,0.0
CD207,0.0
AC007040.11,0.0
ANKRD53,0.0
TEX261,0.0
AC007040.8,0.0
MCEE,0.0
PAIP2B,0.0
TMSB10,0.0
TGOLN2,0.0
IGKV1-37,0.0
IGKV3-15,0.0
IGKC,0.0
IGKJ5,0.0
IGKJ4,0.0
IGKV4-1,0.0
IGKV5-2,0.0
IGKV1-5,0.0
IGKV1-6,0.0
IGKV3-7,0.0
IGKV1-8,0.0
IGKV1-9,0.0
IGKV3-11,0.0
IGKV1-16,0.0
RPIA,0.0
IGKV1-17,0.0
IGKV2-19,0.0
IGKV3-20,0.0
IGKV6-21,0.0
IGKV2-26,0.0
IGKV1-27,0.0
IGKV2-28,0.0
IGKV2-29,0.0
IGKV1-32,0.0
IGKV1-33,0.0
IGKV1-35,0.0
AC096579.13,0.0
TEX37,0.0
ELMOD3,0.0
RMND5A,0.0
CAPG,0.0
SH2D6,0.0
GGCX,0.0
VAMP8,0.0
USP39,0.0
GNLY,0.0
ATOH8,0.0
ST3GAL5,0.0
IMMT,0.0
REEP1,0.0
CHMP3,0.0
CD8A,0.0
FOXI3,0.0
CD8B,0.0
ANAPC1P1,0.0
RGPD1,0.0
PLGLB1,0.0
AC125232.1,0.0
RP11-1252D15.1,0.0
AC083899.3,0.0
LINC00152,0.0
AC093616.4,0.0
PLGLB2,0.0
KRCC1,0.0
TRGV2,0.0
FAM183B,0.0
YAE1D1,0.0
TSPAN19,0.0
RPS26,0.0
RPL41,0.0
MYL6B,0.0
MYL6,0.0
RNF41,0.0
NABP2,0.0
COQ10A,0.0
CNPY2,0.0
APOF,0.0
MIP,0.0
SPRYD4,0.0
GLS2,0.0
RBMS2,0.0
ATP5B,0.0
PRIM1,0.0
SDR9C7,0.0
RDH16,0.0
ZBTB39,0.0
TMEM194A,0.0
NXPH4,0.0
SHMT2,0.0
NDUFA4L2,0.0
INHBC,0.0
INHBE,0.0
DDIT3,0.0
RAB5B,0.0
CDK2,0.0
MMP19,0.0
OR9K2,0.0
HOXC6,0.0
HOXC8,0.0
HOXC5,0.0
RP11-834C11.4,0.0
CBX5,0.0
NFE2,0.0
GPR84,0.0
GTSF1,0.0
PPP1R1A,0.0
LACRT,0.0
MUCL1,0.0
OR6C74,0.0
RP11-762I7.5,0.0
OR6C6,0.0
OR6C1,0.0
OR6C3,0.0
OR6C65,0.0
PHC1P1,0.0
OR6C70,0.0
OR6C68,0.0
OR6C4,0.0
OR10P1,0.0
RP11-644F5.10,0.0
RDH5,0.0
DTX3,0.0
TSPAN31,0.0
CDK4,0.0
TMEM19,0.0
SLC35E3,0.0
MDM2,0.0
CPSF6,0.0
LYZ,0.0
CCT2,0.0
BEST3,0.0
MYRFL,0.0
KCNMB4,0.0
PTPRR,0.0
TSPAN8,0.0
THAP2,0.0
RAB21,0.0
RP11-254B13.1,0.0
TPH2,0.0
RP11-81H3.2,0.0
BBS10,0.0
OSBPL8,0.0
CSRP2,0.0
E2F7,0.0
PAWR,0.0
PPP1R12A,0.0
MYF5,0.0
CCDC59,0.0
METTL25,0.0
RAP1B,0.0
IL22,0.0
9-Mar,0.0
C12orf66,0.0
CYP27B1,0.0
METTL1,0.0
METTL21B,0.0
RP11-571M6.15,0.0
TSFM,0.0
AVIL,0.0
XRCC6BP1,0.0
LRIG3,0.0
RPL14P1,0.0
AVPR1A,0.0
SRGAP1,0.0
RPS11P6,0.0
IL26,0.0
C12orf56,0.0
TBK1,0.0
RASSF3,0.0
GNS,0.0
TBC1D30,0.0
LEMD3,0.0
RPSAP52,0.0
LLPH,0.0
TMBIM4,0.0
HELB,0.0
IFNG,0.0
RP11-834C11.12,0.0
HOXC11,0.0
HOXC12,0.0
PRICKLE1,0.0
FAM60A,0.0
METTL20,0.0
AMN1,0.0
KIAA1551,0.0
RP13-7D7.1,0.0
ALG10B,0.0
ABCD2,0.0
RP11-115F18.1,0.0
RNU6-713P,0.0
PDZRN4,0.0
YAF2,0.0
EEF1A1P17,0.0
TMTC1,0.0
TWF1,0.0
DBX2,0.0
RP11-478B9.1,0.0
RP11-438E8.2,0.0
SLC38A2,0.0
RPAP3,0.0
ENDOU,0.0
SLC48A1,0.0
TMEM106C,0.0
PFKM,0.0
OR10AD1,0.0
RP11-551L14.1,0.0
OVCH1-AS1,0.0
ANP32D,0.0
LRMP,0.0
MGST1,0.0
RP11-473N11.2,0.0
RERGL,0.0
SLCO1C1,0.0
SLCO1B7,0.0
SLCO1B1,0.0
IAPP,0.0
RECQL,0.0
GOLT1B,0.0
CMAS,0.0
MIR920,0.0
LYRM5,0.0
ERGIC2,0.0
RASSF8,0.0
BHLHE41,0.0
TM7SF3,0.0
MED21,0.0
C12orf71,0.0
SMCO2,0.0
PPFIBP1,0.0
MRPS35,0.0
MANSC4,0.0
KLHL42,0.0
FAR2,0.0
H1FNT,0.0
C12orf54,0.0
ATP5G2,0.0
C12orf80,0.0
CSRNP2,0.0
POU6F1,0.0
DAZAP2,0.0
SMAGP,0.0
BIN2,0.0
CELA1,0.0
GALNT6,0.0
RP11-923I11.6,0.0
GRASP,0.0
RP1-288H2.2,0.0
KRT80,0.0
RP11-641A6.5,0.0
METTL7A,0.0
KRT4,0.0
SPRYD3,0.0
IGFBP6,0.0
SOAT2,0.0
RARG,0.0
PFDN5,0.0
C12orf10,0.0
SP7,0.0
PRR13,0.0
RP11-793H13.10,0.0
NPFF,0.0
HIGD1C,0.0
LIMA1,0.0
OR8S1,0.0
TUBA1A,0.0
LALBA,0.0
KANSL2,0.0
LINC00935,0.0
DDX23,0.0
RND1,0.0
ARF3,0.0
WNT10B,0.0
WNT1,0.0
RHEBL1,0.0
DHH,0.0
TUBA1B,0.0
TUBA1C,0.0
CERS5,0.0
C1QL4,0.0
PRPF40B,0.0
FAM186B,0.0
TMBIM6,0.0
BCDIN3D,0.0
FAIM2,0.0
AQP2,0.0
AQP5,0.0
AQP6,0.0
RACGAP1,0.0
GPD1,0.0
TMTC2,0.0
ALX1,0.0
DERA,0.0
RASSF9,0.0
C12orf65,0.0
RILPL1,0.0
TMED2,0.0
EIF2B1,0.0
GTF2H3,0.0
DNAH10OS,0.0
ZNF664,0.0
FAM101A,0.0
UBC,0.0
RPL22P19,0.0
RP5-944M2.3,0.0
LINC00943,0.0
RP11-983C2.2,0.0
RP11-474D1.3,0.0
RAN,0.0
RP11-495K9.3,0.0
EP400NL,0.0
DDX51,0.0
RP13-895J2.2,0.0
RP13-895J2.3,0.0
LRCOL1,0.0
P2RX2,0.0
PXMP2,0.0
RP13-672B3.2,0.0
ZNF84,0.0
ARL6IP4,0.0
OGFOD2,0.0
VPS37B,0.0
P2RX7,0.0
COX6A1,0.0
TRIAP1,0.0
DYNLL1,0.0
RNF10,0.0
POP5,0.0
CABP1,0.0
MLEC,0.0
UNC119B,0.0
SPPL3,0.0
C12orf43,0.0
OASL,0.0
ANAPC5,0.0
DENR,0.0
TMEM120B,0.0
RHOF,0.0
HPD,0.0
PSMD9,0.0
BCL7A,0.0
IL31,0.0
B3GNT4,0.0
DIABLO,0.0
VPS33A,0.0
HCAR1,0.0
HCAR3,0.0
ZNF891,0.0
ZNF268,0.0
CTD-2140B24.4,0.0
GSX1,0.0
RP11-556N21.1,0.0
CENPJ,0.0
TPTE2P1,0.0
ATP8A2,0.0
ATP8A2P3,0.0
RPS20P32,0.0
USP12,0.0
RPL21,0.0
MTIF3,0.0
LNX2,0.0
POLR1D,0.0
RNU6-73P,0.0
C1QTNF9,0.0
PDX1,0.0
ATP5EP2,0.0
CDX2,0.0
URAD,0.0
POMP,0.0
SLC7A1,0.0
UBL3,0.0
LINC00544,0.0
KATNAL1,0.0
HMGB1,0.0
ALOX5AP,0.0
PARP4,0.0
ANKRD20A19P,0.0
ANHX,0.0
FAM58DP,0.0
TERF1P5,0.0
ANKRD20A9P,0.0
RHOT1P3,0.0
RP11-38M15.11,0.0
RNU6-55P,0.0
LINC00408,0.0
PHF2P2,0.0
LINC00442,0.0
CENPIP1,0.0
ANKRD26P3,0.0
LINC00421,0.0
MRPS31P2,0.0
C1QTNF9B,0.0
PSPC1,0.0
GJB2,0.0
GJB6,0.0
CRYL1,0.0
IL17D,0.0
N6AMT2,0.0
RPS12P23,0.0
SAP18,0.0
LINC00539,0.0
SGCG,0.0
C1QTNF9B-AS1,0.0
PLA2G1B,0.0
NME2P1,0.0
RPLP0,0.0
NR1H4,0.0
MIR1251,0.0
MIR135A2,0.0
RP11-1016B18.1,0.0
RP11-181C3.1,0.0
TMPO,0.0
SLC25A3,0.0
APAF1,0.0
RP11-175P13.3,0.0
ACTR6,0.0
DEPDC4,0.0
SLC17A8,0.0
ANO4,0.0
NEDD1,0.0
SLC5A8,0.0
ARL1,0.0
SPIC,0.0
CHPT1,0.0
SYCP3,0.0
DRAM1,0.0
CCDC53,0.0
NUP37,0.0
PMCH,0.0
ASCL1,0.0
RP11-642P15.1,0.0
RMST,0.0
CDK17,0.0
C12orf73,0.0
PLEKHG7,0.0
NTS,0.0
C12orf50,0.0
POC1B,0.0
GALNT4,0.0
POC1B-GALNT4,0.0
CCER1,0.0
EPYC,0.0
KERA,0.0
BTG1,0.0
CLLU1OS,0.0
CLLU1,0.0
NUDT4,0.0
LTA4H,0.0
UBE2N,0.0
MRPL42,0.0
SOCS2,0.0
CRADD,0.0
RP11-778J16.2,0.0
NDUFA12,0.0
VEZT,0.0
MIR331,0.0
MIR3685,0.0
METAP2,0.0
SNRPF,0.0
HSP90B1,0.0
TDG,0.0
RAB35,0.0
DTX1,0.0
PPTC7,0.0
MYL2,0.0
BRAP,0.0
ACAD10,0.0
ALDH2,0.0
TMEM116,0.0
ERP29,0.0
RPL6,0.0
RPH3A,0.0
OAS1,0.0
RP1-71H24.1,0.0
CCDC42B,0.0
VPS29,0.0
LINC00173,0.0
MAP1LC3B2,0.0
HRK,0.0
FBXW8,0.0
RFC5,0.0
WSB2,0.0
SUDS3,0.0
HSPB8,0.0
CCDC60,0.0
TMEM233,0.0
CCDC64,0.0
RAD9B,0.0
FAM216A,0.0
NFYB,0.0
SVOP,0.0
EID3,0.0
C12orf45,0.0
C12orf75,0.0
CKAP4,0.0
TCP11L2,0.0
RIC8B,0.0
CRY1,0.0
CMKLR1,0.0
ISCU,0.0
SELPLG,0.0
CORO1C,0.0
USP30,0.0
GPN3,0.0
ALKBH2,0.0
UNG,0.0
FOXN4,0.0
UBE3B,0.0
MMAB,0.0
TRPV4,0.0
GIT2,0.0
ANKRD13A,0.0
C12orf76,0.0
ANAPC7,0.0
ARPC3,0.0
SLC15A5,0.0
STRAP,0.0
AC004837.4,0.0
SDHD,0.0
B3GNT6,0.0
OMP,0.0
CLNS1A,0.0
AQP11,0.0
AAMDC,0.0
KCTD14,0.0
THRSP,0.0
NDUFC2,0.0
ALG8,0.0
NARS2,0.0
MIR4300,0.0
FAM181B,0.0
PRCP,0.0
RP11-659G9.1,0.0
RAB30,0.0
CCDC90B,0.0
TMEM126B,0.0
SYTL2,0.0
C11orf73,0.0
FZD4,0.0
TMEM135,0.0
RAB38,0.0
NOX4,0.0
FOLH1B,0.0
RP11-313I2.11,0.0
ACER3,0.0
TSKU,0.0
RP11-672A2.1,0.0
UCP2,0.0
KRTAP5-10,0.0
KRTAP5-11,0.0
FAM86C1,0.0
DEFB108B,0.0
RP11-849H4.2,0.0
ANAPC15,0.0
FOLR1,0.0
PHOX2A,0.0
ATG16L2,0.0
COA4,0.0
PAAF1,0.0
UCP3,0.0
RP11-672A2.3,0.0
PPME1,0.0
LIPT2,0.0
CHRDL2,0.0
SPCS2,0.0
ARRB1,0.0
RPS3,0.0
KLHL35,0.0
GDPD5,0.0
DGAT2,0.0
PRKRIR,0.0
RP11-111M22.2,0.0
RP11-313I2.10,0.0
TRIM49,0.0
TRIM53BP,0.0
ACAT1,0.0
CASP1,0.0
CARD16,0.0
CASP1P2,0.0
CARD17,0.0
CARD18,0.0
MSANTD4,0.0
KBTBD3,0.0
AASDHPPT,0.0
SLN,0.0
SLC35F2,0.0
CUL5,0.0
C11orf65,0.0
CASP12,0.0
DDX10,0.0
FDX1,0.0
C11orf53,0.0
POU2AF1,0.0
RP11-794P6.2,0.0
C11orf88,0.0
PPP2R1B,0.0
ALG9,0.0
FDXACB1,0.0
HSPB2,0.0
PIH1D2,0.0
RP11-693N9.2,0.0
PDGFD,0.0
TRIM49D1,0.0
CCDC82,0.0
TRIM64,0.0
UBTFL1,0.0
MIR1261,0.0
MED17,0.0
PIWIL4,0.0
CWC15,0.0
RP11-735A19.2,0.0
SRSF8,0.0
ENDOD1,0.0
SESN3,0.0
CEP57,0.0
RP11-379J13.1,0.0
DCUN1D5,0.0
AP000620.1,0.0
ANGPTL5,0.0
YAP1,0.0
BIRC3,0.0
BIRC2,0.0
TMEM123,0.0
AP000619.5,0.0
MMP10,0.0
MMP3,0.0
MMP12,0.0
MMP13,0.0
KRTAP5-9,0.0
KRTAP5-7,0.0
NADSYN1,0.0
ARL2,0.0
DNAJC4,0.0
VEGFB,0.0
FKBP2,0.0
KCNK4,0.0
ESRRA,0.0
TRMT112,0.0
PRDX5,0.0
SLC22A11,0.0
MAP4K2,0.0
C11orf85,0.0
BATF2,0.0
CDCA5,0.0
TRPT1,0.0
ZFPL1,0.0
TM7SF2,0.0
ZNHIT2,0.0
FAU,0.0
MRPL49,0.0
SPDYC,0.0
CDC42EP2,0.0
TIGD3,0.0
NEAT1,0.0
MALAT1,0.0
LTBP3,0.0
NUDT22,0.0
FERMT3,0.0
FAM89B,0.0
TMEM179B,0.0
EEF1G,0.0
RP11-831H9.11,0.0
METTL12,0.0
LRRN4CL,0.0
GNG3,0.0
HNRNPUL2,0.0
TTC9C,0.0
ZBTB3,0.0
POLR2G,0.0
TAF6L,0.0
TMEM223,0.0
STX5,0.0
MACROD1,0.0
WDR74,0.0
SLC22A6,0.0
SLC22A24,0.0
SLC22A25,0.0
SLC22A9,0.0
HRASLS5,0.0
RCOR2,0.0
NAA40,0.0
COX8A,0.0
AP000721.4,0.0
OTUB1,0.0
SSSCA1,0.0
RELA,0.0
PPFIA1,0.0
TCIRG1,0.0
RPS6KB2,0.0
PTPRCAP,0.0
CORO1B,0.0
TMEM134,0.0
AIP,0.0
GSTP1,0.0
NUDT8,0.0
ACY3,0.0
ALDH3B2,0.0
FAM86C2P,0.0
RP11-119D9.1,0.0
CHKA,0.0
RAD9A,0.0
SUV420H1,0.0
PPP6R3,0.0
GAL,0.0
MTL5,0.0
MRPL21,0.0
MRGPRF,0.0
TPCN2,0.0
CCND1,0.0
ORAOV1,0.0
FGF19,0.0
FGF4,0.0
CARNS1,0.0
CLCF1,0.0
KAT5,0.0
GAL3ST3,0.0
RNASEH2C,0.0
AP5B1,0.0
OVOL1,0.0
CFL1,0.0
SNX32,0.0
MUS81,0.0
FIBP,0.0
C11orf68,0.0
EIF1AD,0.0
BANF1,0.0
CST6,0.0
CNIH2,0.0
RHOD,0.0
TMEM151A,0.0
RIN1,0.0
BRMS1,0.0
MRPL11,0.0
ACTN3,0.0
CTSF,0.0
RBM4,0.0
RBM4B,0.0
C11orf80,0.0
RCE1,0.0
SYT12,0.0
TIMM8B,0.0
IL18,0.0
EPS8,0.0
TEX12,0.0
GAPDH,0.0
ING4,0.0
CD4,0.0
CDCA3,0.0
TPI1,0.0
SPSB2,0.0
LRRC23,0.0
ATN1,0.0
C12orf57,0.0
PHB2,0.0
LPCAT3,0.0
C1S,0.0
RBP5,0.0
NANOGNB,0.0
NANOG,0.0
NANOGP1,0.0
C3AR1,0.0
NECAP1,0.0
FAM66C,0.0
FAM90A1,0.0
RP11-266K4.9,0.0
LINC00937,0.0
AC092865.1,0.0
RIMKLB,0.0
A2MP1,0.0
MRPL51,0.0
VAMP1,0.0
TAPBPL,0.0
PRMT8,0.0
LRTM2,0.0
LINC00940,0.0
DCP1B,0.0
ITFG2,0.0
NRIP2,0.0
FOXM1,0.0
RHNO1,0.0
TULP3,0.0
TEAD4,0.0
RP5-1063M23.1,0.0
RP5-1063M23.2,0.0
PARP11,0.0
CD27,0.0
CCND2,0.0
C12orf5,0.0
FGF23,0.0
FGF6,0.0
RAD51AP1,0.0
DYRK4,0.0
NDUFA9,0.0
GALNT8,0.0
CD9,0.0
SCNN1A,0.0
CD27-AS1,0.0
LINC00987,0.0
RP13-735L24.1,0.0
RP11-726G1.1,0.0
RPL13AP20,0.0
TAS2R30,0.0
TAS2R42,0.0
PRB3,0.0
PRB4,0.0
PRB2,0.0
ETV6,0.0
BCL2L14,0.0
LOH12CR1,0.0
CREBL2,0.0
GPR19,0.0
CDKN1B,0.0
GPRC5D,0.0
TAS2R64P,0.0
HEBP1,0.0
EMP1,0.0
HIST4H4,0.0
H2AFJ,0.0
C12orf60,0.0
SMCO3,0.0
ART4,0.0
MGP,0.0
ERP27,0.0
ARHGDIB,0.0
RERG,0.0
TAS2R43,0.0
TAS2R31,0.0
KLRB1,0.0
KLRD1,0.0
CLEC2D,0.0
CLECL1,0.0
CLEC2B,0.0
KLRF2,0.0
