gene_name,TCGA-STAD(Asian)(89)
AC231657.1,0.0
AC092375.1,0.0
ERAS,0.0
THUMPD3-AS1,0.0
AC233702.1,0.0
UTY,0.0
KRT42P,0.0
LINC00890,0.0
AC091849.1,0.0
GATA1,0.0
YIPF6,0.0
CDRT15P1,0.0
GAST,0.0
SUV39H1,0.0
FRMD7,0.0
WAS,0.0
HS3ST3A1,0.0
RNF112,0.0
LASP1,0.0
KRT18P44,0.0
CENPV,0.0
KRTAP16-1,0.0
TRIM49D2,0.0
KRTAP3-3,0.0
IGFBP4,0.0
SNORD116-28,0.0
RHOXF2B,0.0
GJD3,0.0
AL139396.1,0.0
SLC25A5,0.0
TRAPPC2B,0.0
SNORD116-4,0.0
RP11-382F24.1,0.0
AC129492.1,0.0
NKAPP1,0.0
RHOXF2,0.0
KRTAP1-3,0.0
NT5M,0.0
SMCR2,0.0
XAGE3,0.0
XAGE5,0.0
PEMT,0.0
KRTAP1-1,0.0
KRTAP2-1,0.0
KRTAP2-2,0.0
KRTAP2-3,0.0
SPANXN5,0.0
KRTAP2-4,0.0
SSX2,0.0
RAPGEFL1,0.0
SNORD115-7,0.0
AKAP14,0.0
PAGE3,0.0
LLGL1,0.0
PAGE5,0.0
AC117415.1,0.0
MAGED2,0.0
GNL3L,0.0
RPL39,0.0
GID4,0.0
PAGE2B,0.0
RBMY1A3P,0.0
SOWAHD,0.0
AC126323.2,0.0
ALKBH5,0.0
WNK3,0.0
TTTY11,0.0
PHF8,0.0
AC126407.1,0.0
ATPAF2,0.0
PAGE2,0.0
TMEM56-RWDD3,0.0
FAM104B,0.0
TSPY8,0.0
6-Sep,0.0
NDUFA1,0.0
HSD17B10,0.0
KRT10,0.0
TMEM99,0.0
KRT12,0.0
AC126544.1,0.0
TOPORSLP,0.0
TMEM255A,0.0
ZCCHC12,0.0
GAGE13,0.0
KRTAP9-2,0.0
PYY3,0.0
USP27X,0.0
KRTAP4-4,0.0
CSF3,0.0
PAGE4,0.0
TRIM16L,0.0
TUBB4AP1,0.0
PSMD3,0.0
AC133555.1,0.0
PAGE1,0.0
GAGE1,0.0
TSPY1,0.0
SPIN3,0.0
GAGE2A,0.0
COPS3,0.0
GAGE12H,0.0
UBB,0.0
SH2D1A,0.0
KRTAP9-4,0.0
TVP23B,0.0
AC104389.2,0.0
GAGE12G,0.0
KRTAP9-9,0.0
PRPSAP2,0.0
GAGE2E,0.0
AC005000.1,0.0
ZXDB,0.0
FAM83G,0.0
USP32P1,0.0
RP11-92B11.3,0.0
TBC1D28,0.0
RP11-232D9.1,0.0
IL13RA1,0.0
FLCN,0.0
KRTAP4-7,0.0
LAMP2,0.0
SSX7,0.0
SSX8,0.0
RFTN1P1,0.0
XAGE2,0.0
TBC1D3P4,0.0
KRT17P2,0.0
KRT16P1,0.0
MCTS1,0.0
XAGE1B,0.0
KRTAP4-9,0.0
KRTAP4-11,0.0
TBC1D27,0.0
RP11-167P23.4,0.0
KRTAP4-12,0.0
RN7SKP282,0.0
AC106788.1,0.0
FAM106A,0.0
KRTAP4-6,0.0
BMP15,0.0
KRT16P2,0.0
CT47A6,0.0
AL513487.1,0.0
H3F3AP5,0.0
MIR450A2,0.0
SNORA73A,0.0
KRT18P55,0.0
SMG1P4,0.0
TAB3,0.0
CCL23,0.0
CITED1,0.0
CKS1BP6,0.0
MIR320D2,0.0
SPANXB1,0.0
CCL15,0.0
ESX1,0.0
TMEM107,0.0
ADD3-AS1,0.0
SPANXC,0.0
CCL16,0.0
CXorf21,0.0
SPANXA2-OT1,0.0
PTGES3L,0.0
RP1-171K16.5,0.0
RP11-599B13.6,0.0
SPANXN4,0.0
SMG1P3,0.0
DMRTC1,0.0
SPANXN3,0.0
LYZL6,0.0
PABPC1L2B,0.0
ADGRA1,0.0
RDM1,0.0
TMEM106A,0.0
LINC00910,0.0
RP1-66C13.4,0.0
RPL27,0.0
CCL18,0.0
IGBP1,0.0
SMIM10L1,0.0
SRPX,0.0
DYNLT3,0.0
C17orf51,0.0
PSME3,0.0
ZNHIT3,0.0
SMIM10L2A,0.0
TBC1D3H,0.0
UBBP4,0.0
LANCL3,0.0
AOC3,0.0
RP11-262D11.2,0.0
TCAF2,0.0
CCL3L3,0.0
ATP11C,0.0
FTHL17,0.0
PIN4,0.0
MTRNR2L1,0.0
RP11-364B14.1,0.0
UQCRHL,0.0
LINC00671,0.0
RP11-87M18.2,0.0
TBC1D3P5,0.0
G6PC,0.0
RANGRF,0.0
SMG1P7,0.0
LINC00632,0.0
AARSD1,0.0
SMG1P5,0.0
PABPC1L2A,0.0
SPANXN2,0.0
AC021231.1,0.0
RP3-368A4.5,0.0
MIR514B,0.0
FXYD6P3,0.0
DUSP3,0.0
MIR509-2,0.0
C17orf105,0.0
GAS2L2,0.0
MPP3,0.0
MIR509-3,0.0
MIR509-1,0.0
AC010518.2,0.0
BCORP1,0.0
RP13-33H18.1,0.0
MIR510,0.0
MIR514A1,0.0
LYRM9,0.0
SUPT20HL1,0.0
CYB5D1,0.0
MIR514A2,0.0
MIR514A3,0.0
MPP2,0.0
RP11-527L4.6,0.0
PYY2,0.0
MIR421,0.0
MIR374B,0.0
SLFN14,0.0
SPDYE13P,0.0
CTD-2008P7.9,0.0
CTD-2008P7.8,0.0
MIR508,0.0
MIR507,0.0
MIR506,0.0
AC011404.1,0.0
ARL4D,0.0
AC011453.3,0.0
ADGRA1-AS1,0.0
NAP1L6,0.0
UBE2NL,0.0
TMEM257,0.0
CHIC1,0.0
DCAF8L2,0.0
MIR890,0.0
AC011453.2,0.0
WASH1,0.0
LL0XNC01-240C2.1,0.0
MIR888,0.0
H2BFM,0.0
C17orf50,0.0
MIR892A,0.0
MIR892B,0.0
VENTXP1,0.0
CDY2A,0.0
MIR891B,0.0
MIR891A,0.0
MAGEB5,0.0
SOST,0.0
MIR513C,0.0
MIR513B,0.0
MIR513A2,0.0
SPDYE12P,0.0
MAP2K3,0.0
ADAMTS7P1,0.0
OTC,0.0
SNHG23,0.0
RAB41,0.0
ARHGAP23,0.0
AC087651.1,0.0
AC083864.4,0.0
AC245028.1,0.0
PDZD11,0.0
STAT3,0.0
FAM127B,0.0
RGN,0.0
RP11-85L21.4,0.0
KIF4A,0.0
SNHG24,0.0
PTRF,0.0
RP11-85L21.6,0.0
RP13-565O16.2,0.0
ZNF674,0.0
UPF3AP2,0.0
USP32P3,0.0
NAGLU,0.0
KRBOX4,0.0
RP5-1158E12.1,0.0
MIR222,0.0
SPATA31B1P,0.0
SLC7A3,0.0
SMIM24,0.0
UMAD1,0.0
MID2,0.0
NCBP2L,0.0
U51561.1,0.0
FAM127C,0.0
RP6-24A23.6,0.0
C17orf96,0.0
HSPB9,0.0
MIR503HG,0.0
MIR503,0.0
CXXC1P1,0.0
AC090954.2,0.0
AC241585.2,0.0
TMEM164,0.0
FAM122B,0.0
CFP,0.0
TIMP1,0.0
NXT2,0.0
PCGF2,0.0
FAM122C,0.0
SNORA71E,0.0
CISD3,0.0
GHDC,0.0
ARR3,0.0
ADPRM,0.0
MOSPD1,0.0
SMIM10,0.0
USP11,0.0
SCO1,0.0
TXLNGY,0.0
AC243562.1,0.0
CDK16,0.0
U47924.6,0.0
AC244205.1,0.0
NOS2P3,0.0
UQCC3,0.0
TSPAN7,0.0
AC090774.2,0.0
RP11-381P6.1,0.0
SMIM10L2B,0.0
SPDYE10P,0.0
SDCBPP3,0.0
VAMP7,0.0
PIK3R6,0.0
RAMP2-AS1,0.0
AC024937.1,0.0
CXCR3,0.0
CXorf38,0.0
ATP6AP2,0.0
RP11-402P6.9,0.0
RP6-186E3.1,0.0
BRS3,0.0
TEX36-AS1,0.0
SPDYE4,0.0
USP22,0.0
AC023283.1,0.0
VPS25,0.0
RNF222,0.0
TMSB4Y,0.0
AC092198.1,0.0
DHRS11,0.0
CD40LG,0.0
RIPPLY1,0.0
COA3,0.0
CNTD1,0.0
MID1IP1,0.0
SPATA45,0.0
RP11-344E13.1,0.0
CLDN2,0.0
AC058791.1,0.0
TSC22D3,0.0
FUNDC1,0.0
CXorf65,0.0
RP13-210D15.4,0.0
EFHC2,0.0
DDX52,0.0
NDP,0.0
AC245100.1,0.0
MAOB,0.0
FAM134C,0.0
KRT16P3,0.0
NUP62CL,0.0
IMPDH1P4,0.0
RP11-434D2.7,0.0
TUBG2,0.0
RP11-434D2.3,0.0
PPP1R2P9,0.0
MEIS3P2,0.0
RP11-283C24.1,0.0
AC073130.2,0.0
TADA2A,0.0
PLEKHH3,0.0
CCR10,0.0
ACSM6,0.0
CCDC144NL,0.0
C17orf78,0.0
GPR34,0.0
VCX2,0.0
RP11-299H22.3,0.0
MIR651,0.0
AVP,0.0
IER2,0.0
GOLGA6L5P,0.0
STX10,0.0
GNRH2,0.0
LYL1,0.0
MRPS26,0.0
MIR8078,0.0
NFIX,0.0
DAND5,0.0
OXT,0.0
GADD45GIP1,0.0
UBOX5,0.0
TMEM239,0.0
GOLGA2P9,0.0
KLF1,0.0
DNASE2,0.0
GOLGA2P5,0.0
DDRGK1,0.0
ITPA,0.0
PRDX2,0.0
GFRA4,0.0
GOLGA2P11,0.0
MIR9-2,0.0
HSPA12B,0.0
C20orf141,0.0
EBF4,0.0
LINC00493,0.0
MIR6859-4,0.0
NRSN2,0.0
RBCK1,0.0
TBC1D20,0.0
SAMD1,0.0
PALM3,0.0
MIR6859-3,0.0
RLN3,0.0
TCF15,0.0
SRXN1,0.0
RP5-850E9.3,0.0
SCRT2,0.0
FAM110A,0.0
SNRPB,0.0
RSPO4,0.0
PODNL1,0.0
C20orf202,0.0
RAD21L1,0.0
NANOS3,0.0
MIR7162,0.0
C19orf53,0.0
RP4-576H24.4,0.0
MIR8074,0.0
CCDC130,0.0
GOLGA8IP,0.0
GLIDR,0.0
SPEF1,0.0
C19orf43,0.0
MTERF4,0.0
TMX4,0.0
GAS2L1P2,0.0
GAPDHP74,0.0
FRMPD2B,0.0
ZNF763,0.0
LAMP5,0.0
MKKS,0.0
ZNF69,0.0
SLX4IP,0.0
ZNF439,0.0
FRG2FP,0.0
MTURN,0.0
CENPB,0.0
ZNF627,0.0
BANF2,0.0
MGME1,0.0
MYDGF,0.0
ELOF1,0.0
FRG2DP,0.0
CNN1,0.0
PET117,0.0
ZNF653,0.0
PRKCSH,0.0
FLJ46066,0.0
MTERF1,0.0
ZNF788,0.0
TARDBPP1,0.0
CRLS1,0.0
GIMAP1-GIMAP5,0.0
CDC25B,0.0
AP5S1,0.0
RNF24,0.0
GFY,0.0
MIR99AHG,0.0
DHPS,0.0
WDR83OS,0.0
PRNP,0.0
PRND,0.0
PRNT,0.0
RASSF2,0.0
MIRLET7BHG,0.0
TMEM230,0.0
GCC2-AS1,0.0
PCNA,0.0
LINC00658,0.0
RP5-828H9.1,0.0
LINC00654,0.0
ZNF563,0.0
MRPL57,0.0
CTD-2666L21.1,0.0
C20orf196,0.0
GS1-114I9.3,0.0
SOX12,0.0
C20orf96,0.0
ZNF543,0.0
DDA1,0.0
MRPL34,0.0
SMIM17,0.0
BABAM1,0.0
USHBP1,0.0
INAFM1,0.0
MIR6080,0.0
TMEM38A,0.0
CTC-444N24.8,0.0
CTC-429P9.4,0.0
SLC35E1,0.0
MIR612,0.0
CIB3,0.0
ZNF304,0.0
ZNF547,0.0
AC003002.6,0.0
HYPM,0.0
CALR3,0.0
AC004076.9,0.0
KLF2,0.0
HSPC047,0.0
VN1R1,0.0
FAM32A,0.0
hsa-mir-6511b-1,0.0
ZNF667-AS1,0.0
AC006116.24,0.0
BST2,0.0
ZSCAN5C,0.0
ISOC2,0.0
ZNF628,0.0
NAT14,0.0
SSC5D,0.0
CTB-52I2.4,0.0
KCNN1,0.0
CCDC124,0.0
IZUMO1R,0.0
ZNF524,0.0
ZNF580,0.0
INSL3,0.0
B3GNT3,0.0
MAP1S,0.0
RFPL4A,0.0
RFPL4AL1,0.0
INTS4P2,0.0
ZNF444,0.0
COLGALT1,0.0
MIR5787,0.0
PGLS,0.0
MIR600,0.0
NXNL1,0.0
TMEM221,0.0
HPVC1,0.0
HSH2D,0.0
DEFB132,0.0
UBE2M,0.0
RPS5,0.0
ZNF584,0.0
MIR663AHG,0.0
CTD-2619J13.19,0.0
OR1I1,0.0
HACD1,0.0
GS1-309P15.2,0.0
CASP14,0.0
MIR670HG,0.0
OR7C2,0.0
OR7A17,0.0
MZF1,0.0
HP09025,0.0
OR7A5,0.0
AC016629.3,0.0
CLEC17A,0.0
NDUFB7,0.0
MIR6770-3,0.0
DEFB126,0.0
MIR6817,0.0
MIR6859-1,0.0
DDX39A,0.0
ASF1B,0.0
PRKACA,0.0
EPHX3,0.0
MIR6511A3,0.0
ZNF837,0.0
ZSCAN22,0.0
HOXA10-HOXA9,0.0
TPM4,0.0
LINC00905,0.0
ZNF134,0.0
LINC00661,0.0
MIR646HG,0.0
UCA1,0.0
ZNF776,0.0
OR10H1,0.0
ZNF586,0.0
CTD-2583A14.10,0.0
OR10H5,0.0
LLNLR-249E10.1,0.0
ZNF587B,0.0
CYP4F24P,0.0
ZNF587,0.0
OR10H2,0.0
CYP4F12,0.0
HELLPAR,0.0
CYP4F8,0.0
ZNF329,0.0
RASAL3,0.0
ERVK3-1,0.0
TMEM205,0.0
RAB3D,0.0
UBE2S,0.0
SRC,0.0
PCDHB17P,0.0
ROMO1,0.0
SCAND1,0.0
LINC00657,0.0
C20orf24,0.0
DSN1,0.0
EBLN3,0.0
TLDC2,0.0
CTD-2207O23.12,0.0
C19orf45,0.0
MANBAL,0.0
BLCAP,0.0
PCP2,0.0
RP4-640H8.2,0.0
CTD-2207O23.3,0.0
CTB-133G6.1,0.0
RPRD1B,0.0
CTD-2308N23.2,0.0
LBP,0.0
SNORA71B,0.0
SNORA71A,0.0
SNORA71C,0.0
MBD3L2,0.0
SNORA71D,0.0
PET100,0.0
STXBP2,0.0
C19orf80,0.0
CLEC4GP1,0.0
MAP1LC3A,0.0
FAM205BP,0.0
EWSAT1,0.0
ERICH6B,0.0
PIGU,0.0
ERICH5,0.0
ERICH4,0.0
CCL25,0.0
CTXN1,0.0
EDEM2,0.0
AL121753.1,0.0
P3H4,0.0
NFS1,0.0
CLEC4G,0.0
UQCC1,0.0
GDF5OS,0.0
EEF2KMT,0.0
PARD6G-AS1,0.0
TRAPPC5,0.0
C20orf173,0.0
CTD-3214H19.16,0.0
FER1L4,0.0
RETN,0.0
RPL37P1,0.0
SNHG11,0.0
MBD3L5,0.0
RP11-1137G4.3,0.0
DBNDD2,0.0
PABPC1L,0.0
CATSPERD,0.0
WFDC12,0.0
PI3,0.0
SEMG2,0.0
HSD11B1L,0.0
SLPI,0.0
SDC4,0.0
RPL36,0.0
SYS1,0.0
TINCR,0.0
PERM1,0.0
SNORA60,0.0
PGM5P4,0.0
PIGT,0.0
WFDC2,0.0
SPINT3,0.0
KDM4B,0.0
EPPIN-WFDC6,0.0
EPPIN,0.0
WFDC9,0.0
WFDC11,0.0
WFDC10B,0.0
SPINT4,0.0
NRTN,0.0
RIMS4,0.0
AC024592.12,0.0
C20orf62,0.0
ADIG,0.0
PDPK2P,0.0
ARHGAP40,0.0
TNFSF9,0.0
RP4-705O1.1,0.0
DMBT1P1,0.0
CRB3,0.0
SLC25A41,0.0
KHSRP,0.0
CTB-180A7.8,0.0
RP1-138B7.5,0.0
DKFZp779M0652,0.0
DKFZp434P228,0.0
GTSF1L,0.0
OSER1,0.0
CLPP,0.0
ACER1,0.0
MLLT1,0.0
GDAP1L1,0.0
R3HDML,0.0
CAPS,0.0
VMAC,0.0
NDUFA11,0.0
NDUFA7,0.0
FAM21EP,0.0
OR56A5,0.0
FDX1L,0.0
CST13P,0.0
CST9L,0.0
CST9,0.0
CST3,0.0
FLJ36000,0.0
NBPF8P,0.0
ICAM3,0.0
CST4,0.0
CST2,0.0
CST5,0.0
NIFK,0.0
GGTLC1,0.0
FLJ12825,0.0
FLJ35934,0.0
FLJ33360,0.0
APMAP,0.0
ACSS1,0.0
DERL2,0.0
FLJ26850,0.0
ABHD12,0.0
P2RY11,0.0
FLJ26245,0.0
PPAN,0.0
FLJ22763,0.0
FLJ37453,0.0
FLJ40194,0.0
NBPF26,0.0
RP3-333B15.4,0.0
KANK2,0.0
LINC00652,0.0
SPC24,0.0
NAT8B,0.0
C20orf78,0.0
NATD1,0.0
SCP2D1,0.0
NBAT1,0.0
INSM1,0.0
C19orf52,0.0
YIPF2,0.0
C19orf38,0.0
FLJ42393,0.0
RP5-1004I9.1,0.0
THBD,0.0
TMED1,0.0
RP4-737E23.2,0.0
NXT1,0.0
FLJ42102,0.0
FLJ40288,0.0
NAPB,0.0
CDKN2D,0.0
CST11,0.0
NANP,0.0
FKBP9P1,0.0
RPS28,0.0
SNTA1,0.0
C20orf203,0.0
OR7G3,0.0
DNMT3B,0.0
MAPRE1,0.0
EFCAB8,0.0
OR7G2,0.0
SUN5,0.0
BPIFA4P,0.0
BPIFA3,0.0
BPIFA1,0.0
ZNF558,0.0
OOSP2,0.0
RP13-401N8.1,0.0
ACTL9,0.0
FAR2P2,0.0
NECAB3,0.0
ZNF414,0.0
FAR2P1,0.0
C20orf144,0.0
2-Mar,0.0
ANGPTL4,0.0
FAM95C,0.0
FAM74A7,0.0
FAM231C,0.0
RP11-410N8.4,0.0
POFUT1,0.0
OGFRP1,0.0
OR7D2,0.0
MIR5589,0.0
FAM182A,0.0
C3P1,0.0
NCOR1P1,0.0
NWD2,0.0
FRG1B,0.0
PIN1,0.0
DEFB115,0.0
UBL5,0.0
DEFB121,0.0
DEFB122,0.0
DEFB123,0.0
DEFB124,0.0
COX4I2,0.0
BCL2L1,0.0
FIRRE,0.0
FAR2P4,0.0
ZNF561,0.0
ZNF426,0.0
ZNF266,0.0
FAR2P3,0.0
ZNF559,0.0
OR7D4,0.0
SHISA7,0.0
IFI30,0.0
TNNC2,0.0
LINC01310,0.0
LINC01330,0.0
NPAS1,0.0
SPINT2,0.0
TMEM160,0.0
BBC3,0.0
WDR87,0.0
CTD-2554C21.3,0.0
AC016582.2,0.0
CTD-2554C21.2,0.0
CTD-2554C21.1,0.0
LINC01312,0.0
NAPA,0.0
CTB-102L5.4,0.0
ZNF541,0.0
GLTSCR2,0.0
SEPW1,0.0
LINC01301,0.0
LINC01297,0.0
BSPH1,0.0
LINC01291,0.0
C19orf68,0.0
CARD8,0.0
EMP3,0.0
KDELR1,0.0
AP2S1,0.0
C19orf33,0.0
BCL2L12,0.0
LRRC74B,0.0
LGALS7,0.0
LMO7-AS1,0.0
LINC01361,0.0
LINC01356,0.0
FBXO46,0.0
EIF3K,0.0
SYMPK,0.0
LINC01347,0.0
LINC01346,0.0
NOVA2,0.0
LINC01342,0.0
PGLYRP1,0.0
SLC1A5,0.0
IGFL4,0.0
IGFL2,0.0
IGFL1,0.0
LINC01341,0.0
PPP5D1,0.0
LRRC75A,0.0
CALM3,0.0
PTGIR,0.0
GNG8,0.0
DACT3,0.0
KCNK6,0.0
GRWD1,0.0
LINC01278,0.0
SULT2B1,0.0
MGAT4EP,0.0
CGB2,0.0
U2AF1L4,0.0
LINC01235,0.0
IGFLR1,0.0
MGAT4D,0.0
COX6B1,0.0
KCNA7,0.0
ETV2,0.0
LIN7B,0.0
C19orf73,0.0
LINC01220,0.0
TMEM147,0.0
RPL18,0.0
CD37,0.0
KRTDAP,0.0
LINC01207,0.0
GPR42,0.0
FFAR3,0.0
LINC01183,0.0
MIR1-1HG,0.0
LINC01181,0.0
RPS11,0.0
HAMP,0.0
USF2,0.0
CTB-60B18.6,0.0
CGB,0.0
LINC01257,0.0
LINC01260,0.0
LINC01276,0.0
CA11,0.0
ZNF260,0.0
NTN5,0.0
ZNF566,0.0
MAMSTR,0.0
LINC01270,0.0
CTD-3162L10.1,0.0
ZNF146,0.0
ZNF565,0.0
COX7A1,0.0
CAPNS1,0.0
HSD17B14,0.0
LSM8,0.0
PPP1R15A,0.0
SYNE4,0.0
SDHAF1,0.0
LINC01266,0.0
MALRD1,0.0
MCEMP1,0.0
MEIKIN,0.0
BAX,0.0
APLP1,0.0
LGALS7B,0.0
LINC01366,0.0
LINC01378,0.0
LINC01597,0.0
LIPE-AS1,0.0
SERTAD3,0.0
LINC01553,0.0
SERTAD1,0.0
AC004603.4,0.0
PLD3,0.0
C19orf47,0.0
LINC01551,0.0
CNTD2,0.0
LINC01588,0.0
PSG2,0.0
MAP3K10,0.0
CLC,0.0
CEACAMP10,0.0
PSG9,0.0
LINC01549,0.0
LYPD3,0.0
ETHE1,0.0
XRCC1,0.0
L34079.2,0.0
PINLYP,0.0
IRGQ,0.0
ZNF576,0.0
LINGO1-AS1,0.0
SHKBP1,0.0
LINC01554,0.0
LINC01555,0.0
ITPKC,0.0
EXOSC5,0.0
LINC01559,0.0
B3GNT8,0.0
ATP5SL,0.0
TGFB1,0.0
PLEKHA3P1,0.0
CEACAM7,0.0
CEACAM6,0.0
LYPD4,0.0
CYP2G1P,0.0
DMRTC2,0.0
RPS19,0.0
CD79A,0.0
RABAC1,0.0
LINC01566,0.0
LINC01558,0.0
LINC01567,0.0
DEDD2,0.0
MIA,0.0
LINC01579,0.0
GSK3A,0.0
C19orf54,0.0
AC006486.9,0.0
LEUTX,0.0
SRRM5,0.0
LINC01402,0.0
APOC4-APOC2,0.0
PAF1,0.0
GMFG,0.0
LINC01501,0.0
LINC01471,0.0
LINC01460,0.0
IFNL1,0.0
IFNL2,0.0
TOMM40,0.0
APOC1,0.0
LINC01430,0.0
APOC1P1,0.0
APOC2,0.0
ZNF428,0.0
PAPL,0.0
GEMIN7,0.0
PPP1R37,0.0
FBXO17,0.0
MRPS12,0.0
LINC01410,0.0
TRAPPC6A,0.0
LINC01405,0.0
BLOC1S3,0.0
CKM,0.0
NFKBIB,0.0
CEACAM19,0.0
MED29,0.0
ZFP36,0.0
PVR,0.0
KCNN4,0.0
LYPD5,0.0
AC093063.3,0.0
AC005176.2,0.0
ZNF155,0.0
ZNF222,0.0
LINC01548,0.0
EID2,0.0
EID2B,0.0
SELV,0.0
ZNF234,0.0
ZNF233,0.0
LKAAEAR1,0.0
CTC-512J12.6,0.0
LINC01547,0.0
RPS16,0.0
LINC01546,0.0
LINC01537,0.0
LINC01535,0.0
LINC01531,0.0
LINC01518,0.0
CEACAM20,0.0
IGSF23,0.0
RRAS,0.0
FXYD5,0.0
RPL28,0.0
LINC01098,0.0
MIR516B1,0.0
MIR518A2,0.0
MIR517C,0.0
MIR520H,0.0
MIR521-1,0.0
MIR522,0.0
MIR527,0.0
MIR516A1,0.0
MIR1283-2,0.0
MIR516A2,0.0
MIR371A,0.0
MIR372,0.0
MIR518A1,0.0
LINC01097,0.0
LINC01090,0.0
LINC00997,0.0
LINC00950,0.0
CTC-559E9.9,0.0
MIR3171,0.0
LPAR2,0.0
CACNG6,0.0
YJEFN3,0.0
TARM1,0.0
NDUFA3,0.0
RNU6-980P,0.0
MIR29C,0.0
LINC01169,0.0
MIR517A,0.0
CTD-2561J22.2,0.0
LINC01106,0.0
MIR526B,0.0
RPL36AP51,0.0
MIR525,0.0
MIR518F,0.0
MIR520B,0.0
ZNF430,0.0
MIR526A1,0.0
MIR518C,0.0
MIR524,0.0
LINC01105,0.0
ZNF486,0.0
MIR519D,0.0
MIR29A,0.0
MIR521-2,0.0
LINC01101,0.0
MIR520D,0.0
MIR517B,0.0
MIR520G,0.0
MIR516B2,0.0
AC078899.1,0.0
MIR526A2,0.0
MIR518E,0.0
MIR325HG,0.0
TMC4,0.0
MBOAT7,0.0
SYT5,0.0
NCR1,0.0
GP6,0.0
CRLF1,0.0
UBA52,0.0
KLF2P4,0.0
KXD1,0.0
FKBP8,0.0
KLF2P1,0.0
KIZ,0.0
TNNI3,0.0
KIAA2012,0.0
KCTD9P3,0.0
TSEN34,0.0
KCNE5,0.0
LRRC25,0.0
TMEM150B,0.0
KANTR,0.0
COX6B2,0.0
FAM71E2,0.0
LSM4,0.0
MIR424,0.0
PDE4C,0.0
RAB3A,0.0
MPV17L2,0.0
KRT17P5,0.0
KRT17P7,0.0
C19orf60,0.0
TMEM59L,0.0
RPS9,0.0
LILRA6,0.0
LINC00602,0.0
NR2C2AP,0.0
AC008984.5,0.0
LINC00298,0.0
LILRA4,0.0
MEF2BNB,0.0
LINC00282,0.0
LINC-PINT,0.0
LA16c-380H5.1,0.0
CDC42EP5,0.0
MEF2B,0.0
LAIR2,0.0
LA16c-306E5.2,0.0
SLC25A42,0.0
MIR376B,0.0
LILRB4,0.0
LILRP2,0.0
KRT87P,0.0
HOMER3,0.0
DDX49,0.0
KIR2DL1,0.0
MIR1283-1,0.0
MIR519C,0.0
ZNF493,0.0
CTU1,0.0
KLK1,0.0
KLK2,0.0
KLKP1,0.0
LINC01159,0.0
CTB-147C22.3,0.0
KLK7,0.0
CEBPG,0.0
CEBPA,0.0
KLK10,0.0
KLK11,0.0
KLK14,0.0
WDR88,0.0
SIGLEC14,0.0
LINC01152,0.0
LINC01139,0.0
SIGLEC7,0.0
CTD-3187F8.14,0.0
SIGLECL1,0.0
CTD-3187F8.2,0.0
TDRD12,0.0
VSIG10L,0.0
ETFB,0.0
LINC01128,0.0
CLDND2,0.0
C19orf48,0.0
ACPT,0.0
JOSD2,0.0
EMC10,0.0
FXYD7,0.0
LINC01168,0.0
FXYD1,0.0
ADM5,0.0
FXYD3,0.0
AP2A1,0.0
HPN-AS1,0.0
MIR1204,0.0
FUZ,0.0
HPN,0.0
PNKP,0.0
AKT1S1,0.0
TBC1D17,0.0
ZNF792,0.0
NUP62,0.0
SIGLEC16,0.0
ZNF181,0.0
IZUMO2,0.0
ZNF302,0.0
SCGB2B2,0.0
NAPSB,0.0
FAM71E1,0.0
PDCD2L,0.0
NKG7,0.0
MIR99B,0.0
MIR515-2,0.0
MIR205,0.0
FAM90A27P,0.0
LINC01121,0.0
LINC01120,0.0
ZNF765,0.0
LINC01119,0.0
AC011467.1,0.0
CTD-2224J9.7,0.0
LINC01118,0.0
CTD-2224J9.8,0.0
MIR19B1,0.0
ZNF729,0.0
CTB-167G5.6,0.0
MIR125A,0.0
MIR512-1,0.0
MIR512-2,0.0
MIR1323,0.0
MIR20A,0.0
RP11-678G14.4,0.0
MIR520E,0.0
LINC01116,0.0
MIR515-1,0.0
MIR519E,0.0
MIR520F,0.0
CTD-2561J22.5,0.0
VN1R4,0.0
MIR15A,0.0
LINC01122,0.0
VN1R2,0.0
CTC-448F2.3,0.0
MIR124-2HG,0.0
ZNF480,0.0
C19orf12,0.0
ZNF528,0.0
ZNF534,0.0
VSTM2B,0.0
UQCRFS1,0.0
RPL39P34,0.0
AC005307.3,0.0
CTD-3099C6.11,0.0
CTD-3099C6.9,0.0
ZNF600,0.0
CTB-92J24.3,0.0
CTD-2331H12.5,0.0
ZNF888,0.0
LINC01125,0.0
ZNF702P,0.0
ERVV-1,0.0
ERVV-2,0.0
LINC01123,0.0
ZNF725P,0.0
RP11-15H20.7,0.0
WFDC3,0.0
DKFZP434L187,0.0
PNPLA4,0.0
TMEM211,0.0
POM121L10P,0.0
CCDC137,0.0
bP-2189O9.2,0.0
PDE6G,0.0
NPLOC4,0.0
FSCN2,0.0
ACTG1,0.0
TMEM105,0.0
LINC00482,0.0
BGLT3,0.0
C17orf89,0.0
AATK-AS1,0.0
BCRP3,0.0
KIAA1671,0.0
ENDOV,0.0
CRYBB2,0.0
BET1P1,0.0
EIF4A3,0.0
RP11-68E19.2,0.0
BEND3P1,0.0
ADRBK2,0.0
RBFOX3,0.0
ASPHD2,0.0
CANT1,0.0
MRPL12,0.0
GCGR,0.0
PISD,0.0
RFNG,0.0
SECTM1,0.0
RP11-512C24.3,0.0
MIF,0.0
GSTT2B,0.0
DDTL,0.0
CCDC57,0.0
RP11-536C10.25,0.0
